State,Enode,GenMw,LoadMw,GenNode,LoadNode
0,N120137,0.000,9.300,0,0
0,N120138,0.000,3.460,0,0
0,N120139,0.000,0.800,0,0
0,N120140,0.000,3.160,0,0
0,N120141,0.000,3.240,0,0
0,N120142,0.000,1.490,0,0
0,N120143,0.000,1.190,0,0
0,N120144,0.000,1.130,0,0
0,N120145,0.000,2.710,0,0
0,N120146,0.000,1.370,0,0
0,N120147,0.000,7.600,0,0
0,N120148,0.000,0.000,0,0
0,N120149,0.000,20.200,0,0
0,N120150,0.000,74.400,0,0
0,N120151,0.000,0.000,0,0
0,N120152,0.000,40.500,0,0
0,N120153,0.000,14.000,0,0
0,N120154,0.000,14.800,0,0
0,N120155,0.000,1.500,0,0
0,N120156,0.000,7.800,0,0
0,N120157,0.000,16.500,0,0
0,N120158,0.000,17.800,0,0
0,N120159,0.000,5.000,0,0
0,N120160,0.000,8.000,0,0
0,N120161,0.000,15.700,0,0
0,N120162,0.000,9.600,0,0
0,N120163,0.000,4.070,0,0
0,N120164,0.000,3.760,0,0
0,N120165,0.000,6.700,0,0
0,N120166,0.000,2.790,0,0
0,N120167,0.000,3.240,0,0
0,N120168,0.000,10.800,0,0
0,N120169,0.000,1.730,0,0
0,N120170,0.000,1.730,0,0
0,N120171,0.000,6.600,0,0
0,N120172,0.000,7.000,0,0
0,N120173,0.000,1.650,0,0
0,N120174,0.000,8.900,0,0
0,N120175,0.000,19.300,0,0
0,N120176,0.000,7.300,0,0
0,N120177,0.000,14.100,0,0
0,N120178,0.000,2.110,0,0
0,N120179,0.000,15.700,0,0
0,N120180,0.000,2.260,0,0
0,N120181,0.000,4.250,0,0
0,N120182,0.000,1.360,0,0
0,N120183,0.000,2.560,0,0
0,N120184,0.000,6.800,0,0
0,N120185,0.000,1.380,0,0
0,N120186,0.000,8.500,0,0
0,N120187,0.000,15.700,0,0
0,N120188,0.000,3.090,0,0
0,N120189,0.000,14.200,0,0
0,N120190,0.000,0.940,0,0
0,N120191,0.000,5.300,0,0
0,N120192,0.000,1.800,0,0
0,N120193,0.000,1.270,0,0
0,N120194,0.000,1.430,0,0
0,N120195,0.000,0.780,0,0
0,N120196,0.000,2.560,0,0
0,N120197,0.000,16.200,0,0
0,N120198,0.000,0.000,0,0
0,N120199,0.000,17.300,0,0
0,N120200,0.000,6.300,0,0
0,N120201,0.000,7.300,0,0
0,N120202,0.000,2.940,0,0
0,N120203,0.000,17.300,0,0
0,N120204,0.000,2.560,0,0
0,N120205,0.000,0.000,0,0
0,N120206,0.000,16.900,0,0
0,N120207,0.000,0.000,0,0
0,N120208,0.000,0.000,0,0
0,N120209,0.000,8.900,0,0
0,N120210,0.000,1.260,0,0
0,N120211,0.000,0.000,0,0
0,N120212,0.000,21.200,0,0
0,N120213,0.000,6.200,0,0
0,N120214,0.000,7.600,0,0
0,N120215,0.000,6.100,0,0
0,N120216,0.000,8.400,0,0
0,N120217,0.000,8.000,0,0
0,N120218,0.000,5.100,0,0
0,N120219,0.000,6.700,0,0
0,N120220,0.000,0.425,0,0
0,N120221,0.000,11.100,0,0
0,N120222,0.000,0.000,0,0
0,N120223,0.000,46.900,0,0
0,N120224,0.000,10.410,0,0
0,N120225,0.000,26.900,0,0
0,N120226,0.000,28.800,0,0
0,N120227,0.000,0.000,0,0
0,N120228,0.000,31.000,0,0
0,N120229,0.000,20.800,0,0
0,N120230,0.000,23.600,0,0
0,N120231,0.000,19.900,0,0
0,N120232,0.000,18.100,0,0
0,N120233,0.000,30.900,0,0
0,N120234,0.000,26.200,0,0
0,N120235,0.000,0.000,0,0
0,N120236,0.000,21.700,0,0
0,N120237,0.000,24.900,0,0
0,N120238,0.000,16.000,0,0
0,N120239,0.000,61.900,0,0
0,N120240,0.000,25.000,0,0
0,N120241,0.000,0.000,0,0
0,N120242,0.000,16.800,0,0
0,N120243,0.000,16.200,0,0
0,N120244,0.000,6.100,0,0
0,N120245,0.000,0.000,0,0
0,N120246,0.000,38.100,0,0
0,N120247,0.000,29.800,0,0
0,N120248,0.000,81.400,0,0
0,N120249,0.000,32.600,0,0
0,N120250,0.000,5.700,0,0
0,N120251,0.000,29.800,0,0
0,N120252,0.000,0.000,0,0
0,N120253,0.000,39.700,0,0
0,N120254,0.000,5.700,0,0
0,N120255,0.000,10.800,0,0
0,N120256,0.000,4.250,0,0
0,N120257,0.000,2.640,0,0
0,N120258,0.000,0.000,0,0
0,N120259,0.000,57.700,0,0
0,N120260,0.000,0.000,0,0
0,N120261,0.000,28.000,0,0
0,N120262,0.000,24.900,0,0
0,N120263,0.000,24.600,0,0
0,N120264,0.000,24.500,0,0
0,N120265,0.000,25.500,0,0
0,N120266,0.000,24.100,0,0
0,N120267,0.000,29.000,0,0
0,N120268,0.000,0.000,0,0
0,N120269,0.000,24.300,0,0
0,N120270,0.000,14.400,0,0
0,N120271,0.000,28.500,0,0
0,N120272,0.000,26.200,0,0
0,N120273,0.000,20.400,0,0
0,N120274,0.000,23.400,0,0
0,N120275,0.000,0.000,0,0
0,N120276,0.000,28.800,0,0
0,N120277,0.000,0.000,0,0
0,N120278,0.000,29.200,0,0
0,N120279,0.000,0.000,0,0
0,N120280,0.000,30.300,0,0
0,N120281,0.000,22.900,0,0
0,N120282,0.000,25.100,0,0
0,N120283,0.000,29.400,0,0
0,N120284,0.000,14.900,0,0
0,N120285,0.000,27.600,0,0
0,N120286,0.000,12.500,0,0
0,N120287,0.000,0.000,0,0
0,N120288,0.000,24.400,0,0
0,N120289,0.000,0.000,0,0
0,N120290,0.000,18.800,0,0
0,N120291,0.000,10.600,0,0
0,N120292,0.000,0.000,0,0
0,N120293,0.000,5.100,0,0
0,N120294,0.000,6.100,0,0
0,N120295,0.000,8.800,0,0
0,N120296,0.000,1.270,0,0
0,N120297,0.000,3.890,0,0
0,N120298,0.000,15.000,0,0
0,N120299,0.000,1.880,0,0
0,N120300,0.000,12.100,0,0
0,N120301,0.000,28.800,0,0
0,N120302,0.000,0.000,0,0
0,N120303,0.000,9.900,0,0
0,N120304,0.000,13.300,0,0
0,N120305,0.000,17.200,0,0
0,N120306,0.000,18.100,0,0
0,N120307,0.000,9.600,0,0
0,N120308,0.000,5.200,0,0
0,N120309,0.000,0.000,0,0
0,N120310,0.000,54.600,0,0
0,N120311,0.000,0.000,0,0
0,N120312,0.000,54.600,0,0
0,N120313,0.000,0.000,0,0
0,N120314,0.000,0.000,0,0
0,N120315,0.000,0.000,0,0
0,N120316,0.000,43.500,0,0
0,N120317,0.000,0.000,0,0
0,N120318,0.000,51.800,0,0
0,N120319,0.000,0.000,0,0
0,N120320,0.000,43.000,0,0
0,N120321,0.000,0.000,0,0
0,N120322,0.000,35.600,0,0
0,N120323,0.000,23.900,0,0
0,N120324,0.000,30.300,0,0
0,N120325,0.000,9.100,0,0
0,N120326,0.000,0.000,0,0
0,N120327,0.000,25.500,0,0
0,N120328,0.000,0.000,0,0
0,N120329,0.000,34.900,0,0
0,N120330,0.000,0.000,0,0
0,N120331,0.000,43.900,0,0
0,N120332,0.000,23.400,0,0
0,N120333,0.000,27.900,0,0
0,N120334,0.000,20.000,0,0
0,N120335,0.000,6.900,0,0
0,N120336,0.000,0.000,0,0
0,N120337,0.000,44.000,0,0
0,N120338,0.000,0.000,0,0
0,N120339,0.000,62.000,0,0
0,N120340,0.000,0.000,0,0
0,N120341,0.000,74.100,0,0
0,N120342,0.000,17.400,0,0
0,N120343,0.000,10.300,0,0
0,N120344,0.000,6.700,0,0
0,N120345,0.000,6.800,0,0
0,N120346,0.000,5.300,0,0
0,N120347,0.000,6.200,0,0
0,N120348,0.000,6.000,0,0
0,N120349,0.000,2.260,0,0
0,N120350,0.000,0.650,0,0
0,N120351,0.000,0.000,0,0
0,N120352,0.000,0.000,0,0
0,N120353,0.000,21.100,0,0
0,N120354,0.000,0.000,0,0
0,N120355,0.000,0.000,0,0
0,N120356,0.000,68.100,0,0
0,N120357,0.000,20.900,0,0
0,N120358,0.000,0.000,0,0
0,N120359,0.000,0.000,0,0
0,N120360,0.000,18.200,0,0
0,N120361,0.000,16.700,0,0
0,N120362,0.000,11.900,0,0
0,N120363,0.000,0.000,0,0
0,N120364,0.000,37.800,0,0
0,N120365,0.000,28.300,0,0
0,N120366,0.000,26.300,0,0
0,N120367,0.000,18.800,0,0
0,N120368,0.000,23.400,0,0
0,N120369,0.000,0.000,0,0
0,N120370,0.000,38.100,0,0
0,N120371,0.000,0.000,0,0
0,N120372,0.000,29.800,0,0
0,N120373,0.000,18.200,0,0
0,N120374,0.000,0.000,0,0
0,N120375,0.000,30.500,0,0
0,N120376,0.000,24.600,0,0
0,N120377,0.000,14.400,0,0
0,N120378,0.000,17.300,0,0
0,N120379,0.000,19.100,0,0
0,N120380,0.000,0.000,0,0
0,N120381,0.000,20.500,0,0
0,N120382,0.000,21.400,0,0
0,N120383,0.000,29.300,0,0
0,N120384,0.000,17.800,0,0
0,N120385,0.000,14.200,0,0
0,N120386,0.000,24.000,0,0
0,N120387,0.000,36.600,0,0
0,N120388,0.000,35.800,0,0
0,N120389,0.000,23.400,0,0
0,N120390,0.000,0.000,0,0
0,N120391,0.000,41.000,0,0
0,N120392,0.000,30.300,0,0
0,N120393,0.000,33.900,0,0
0,N120394,0.000,27.900,0,0
0,N120395,0.000,9.000,0,0
0,N120396,0.000,0.000,0,0
0,N120397,0.000,83.500,0,0
0,N120398,0.000,0.000,0,0
0,N120399,0.000,34.000,0,0
0,N120400,0.000,31.800,0,0
0,N120401,0.000,0.000,0,0
0,N120402,0.000,38.500,0,0
0,N120403,0.000,0.000,0,0
0,N120404,0.000,18.000,0,0
0,N120405,0.000,42.400,0,0
0,N120406,0.000,0.000,0,0
0,N120407,0.000,32.800,0,0
0,N120408,0.000,29.800,0,0
0,N120409,0.000,34.800,0,0
0,N120410,0.000,4.800,0,0
0,N120411,0.000,0.000,0,0
0,N120412,0.000,51.700,0,0
0,N120413,0.000,42.800,0,0
0,N120414,0.000,28.700,0,0
0,N120415,0.000,0.000,0,0
0,N120416,0.000,91.100,0,0
0,N120417,0.000,38.900,0,0
0,N120418,0.000,0.000,0,0
0,N120419,0.000,17.400,0,0
0,N120420,0.000,11.200,0,0
0,N120421,0.000,18.800,0,0
0,N120422,0.000,26.300,0,0
0,N120423,0.000,28.000,0,0
0,N120424,0.000,3.890,0,0
0,N120425,0.000,5.800,0,0
0,N120426,0.000,18.800,0,0
0,N120427,0.000,61.900,0,0
0,N120428,0.000,34.300,0,0
0,N120429,0.000,21.800,0,0
0,N120430,0.000,14.500,0,0
0,N120431,0.000,39.600,0,0
0,N120432,0.000,10.300,0,0
0,N120433,0.000,0.000,0,0
0,N120434,0.000,0.000,0,0
0,N120435,0.000,0.000,0,0
0,N120436,0.000,0.000,0,0
0,N120437,0.000,0.000,0,0
0,N120438,0.000,0.000,0,0
0,N120439,0.000,0.000,0,0
0,N120440,0.000,0.000,0,0
0,N120441,0.000,8.900,0,0
0,N120442,0.000,0.000,0,0
0,N120443,0.000,0.000,0,0
0,N120444,0.000,0.000,0,0
0,N120445,0.000,0.000,0,0
0,N120446,0.000,0.000,0,0
0,N120447,0.000,0.000,0,0
0,N120448,0.000,0.000,0,0
0,N120449,0.000,0.000,0,0
0,N120450,0.000,0.000,0,0
0,N120451,0.000,0.000,0,0
0,N120452,0.000,0.000,0,0
0,N120453,0.000,0.000,0,0
0,N120454,0.000,0.000,0,0
0,N120455,0.000,0.000,0,0
0,N120456,0.000,0.000,0,0
0,N120457,0.000,0.000,0,0
0,N120458,0.000,0.000,0,0
0,N120459,0.000,0.000,0,0
0,N120460,0.000,0.000,0,0
0,N120461,0.000,0.000,0,0
0,N120462,0.000,0.000,0,0
0,N120463,0.000,0.000,0,0
0,N120464,0.000,0.000,0,0
0,N120466,0.000,0.000,0,0
0,N120467,0.000,0.000,0,0
0,N120468,0.000,0.000,0,0
0,N120469,0.000,0.000,0,0
0,N120470,0.000,0.000,0,0
0,N120471,0.000,0.000,0,0
0,N120472,0.000,0.000,0,0
0,N120473,0.000,0.000,0,0
0,N120474,0.000,0.000,0,0
0,N120475,0.000,8.100,0,0
0,N120476,0.000,0.000,0,0
0,N120477,0.000,0.000,0,0
0,N120478,0.000,0.000,0,0
0,N120479,0.000,0.000,0,0
0,N120480,0.000,0.000,0,0
0,N120481,0.000,0.000,0,0
0,N120482,0.000,0.000,0,0
0,N120483,0.000,0.000,0,0
0,N120484,0.000,0.000,0,0
0,N120485,0.000,0.000,0,0
0,N120486,0.000,0.000,0,0
0,N120487,0.000,0.000,0,0
0,N120488,0.000,0.000,0,0
0,N120489,0.000,0.000,0,0
0,N120490,0.000,0.000,0,0
0,N120492,0.000,1.800,0,0
0,N120493,0.000,0.000,0,0
0,N120494,0.000,0.000,0,0
0,N120495,0.000,0.000,0,0
0,N120496,0.000,0.000,0,0
0,N120497,0.000,0.000,0,0
0,N120498,0.000,0.000,0,0
0,N120499,0.000,0.000,0,0
0,N120500,0.000,0.000,0,0
0,N120501,0.000,0.000,0,0
0,N120502,0.000,0.000,0,0
0,N120503,0.000,0.000,0,0
0,N120504,0.000,0.000,0,0
0,N120505,0.000,0.000,0,0
0,N120506,0.000,11.600,0,0
0,N120507,0.000,0.000,0,0
0,N120508,0.000,0.000,0,0
0,N120509,0.000,0.000,0,0
0,N120511,0.000,26.700,0,0
0,N120512,0.000,0.000,0,0
0,N120513,0.000,0.000,0,0
0,N120514,0.000,0.000,0,0
0,N120515,0.000,0.000,0,0
0,N120516,0.000,0.000,0,0
0,N120517,0.000,0.000,0,0
0,N120518,0.000,0.000,0,0
0,N120519,0.000,7.700,0,0
0,N120520,0.000,0.000,0,0
0,N120521,0.000,0.000,0,0
0,N120522,0.000,0.000,0,0
0,N120523,0.000,0.000,0,0
0,N120524,0.000,0.000,0,0
0,N120525,0.000,0.000,0,0
0,N120526,0.000,0.000,0,0
0,N130001,0.000,10.000,0,0
0,N130002,0.000,8.500,0,0
0,N130003,0.000,4.800,0,0
0,N130004,0.000,44.700,0,0
0,N130005,0.000,10.300,0,0
0,N130006,0.000,10.500,0,0
0,N130007,0.000,4.800,0,0
0,N130008,0.000,4.160,0,0
0,N130009,0.000,0.930,0,0
0,N130010,0.000,3.540,0,0
0,N130011,0.000,6.800,0,0
0,N130012,0.000,15.700,0,0
0,N130013,0.000,8.400,0,0
0,N130014,0.000,0.083,0,0
0,N130015,0.000,6.100,0,0
0,N130016,0.000,41.100,0,0
0,N130017,0.000,3.980,0,0
0,N130018,0.000,16.900,0,0
0,N130019,0.000,10.200,0,0
0,N130020,0.000,1.800,0,0
0,N130021,0.000,2.180,0,0
0,N130022,0.000,0.990,0,0
0,N130023,0.000,3.240,0,0
0,N130024,0.000,1.650,0,0
0,N130025,0.000,0.530,0,0
0,N130026,0.000,4.800,0,0
0,N130027,0.000,1.730,0,0
0,N130028,0.000,6.500,0,0
0,N130029,0.000,1.380,0,0
0,N130030,0.000,4.700,0,0
0,N130031,0.000,14.560,0,0
0,N130032,0.000,1.420,0,0
0,N130033,0.000,5.300,0,0
0,N130034,0.000,2.490,0,0
0,N130035,0.000,0.000,0,0
0,N130036,0.000,35.600,0,0
0,N130037,0.000,0.000,0,0
0,N130038,0.000,34.600,0,0
0,N130039,0.000,0.000,0,0
0,N130040,0.000,45.600,0,0
0,N130041,0.000,0.000,0,0
0,N130042,0.000,30.900,0,0
0,N130043,0.000,0.380,0,0
0,N130044,0.000,8.600,0,0
0,N130045,0.000,15.400,0,0
0,N130046,0.000,44.800,0,0
0,N130047,0.000,14.400,0,0
0,N130048,0.000,31.100,0,0
0,N130049,0.000,46.400,0,0
0,N130050,0.000,38.900,0,0
0,N130051,0.000,0.000,0,0
0,N130052,0.000,39.800,0,0
0,N130053,0.000,0.000,0,0
0,N130054,0.000,54.400,0,0
0,N130055,0.000,49.100,0,0
0,N130056,0.000,22.600,0,0
0,N130057,0.000,19.700,0,0
0,N130058,0.000,34.500,0,0
0,N130059,0.000,35.700,0,0
0,N130060,0.000,20.300,0,0
0,N130061,0.000,27.300,0,0
0,N130062,0.000,25.700,0,0
0,N130063,0.000,12.400,0,0
0,N130064,0.000,23.500,0,0
0,N130065,0.000,34.400,0,0
0,N130066,0.000,0.000,0,0
0,N130067,0.000,71.000,0,0
0,N130068,0.000,0.000,0,0
0,N130069,0.000,35.300,0,0
0,N130070,0.000,34.500,0,0
0,N130071,0.000,22.900,0,0
0,N130072,0.000,19.800,0,0
0,N130073,0.000,56.500,0,0
0,N130074,0.000,0.000,0,0
0,N130075,0.000,55.700,0,0
0,N130076,0.000,0.000,0,0
0,N130077,0.000,35.400,0,0
0,N130078,0.000,44.000,0,0
0,N130079,0.000,10.900,0,0
0,N130080,0.000,0.000,0,0
0,N130081,0.000,72.600,0,0
0,N130082,0.000,0.000,0,0
0,N130083,0.000,50.300,0,0
0,N130084,0.000,28.200,0,0
0,N130085,0.000,20.000,0,0
0,N130086,0.000,30.600,0,0
0,N130087,0.000,21.000,0,0
0,N130088,0.000,42.900,0,0
0,N130089,0.000,21.300,0,0
0,N130090,0.000,0.000,0,0
0,N130091,0.000,26.300,0,0
0,N130092,0.000,19.300,0,0
0,N130093,0.000,8.100,0,0
0,N130094,0.000,16.400,0,0
0,N130095,0.000,28.600,0,0
0,N130096,0.000,0.000,0,0
0,N130097,0.000,37.700,0,0
0,N130098,0.000,29.600,0,0
0,N130099,0.000,28.600,0,0
0,N130100,0.000,0.000,0,0
0,N130101,0.000,29.400,0,0
0,N130102,0.000,0.000,0,0
0,N130103,0.000,39.400,0,0
0,N130104,0.000,61.900,0,0
0,N130105,0.000,47.900,0,0
0,N130106,0.000,79.600,0,0
0,N130107,0.000,64.100,0,0
0,N130108,0.000,36.400,0,0
0,N130109,0.000,0.000,0,0
0,N130110,0.000,35.400,0,0
0,N130111,0.000,70.200,0,0
0,N130112,0.000,42.400,0,0
0,N130113,0.000,0.000,0,0
0,N130114,0.000,52.400,0,0
0,N130115,0.000,25.200,0,0
0,N130116,0.000,47.700,0,0
0,N130117,0.000,43.800,0,0
0,N130118,0.000,0.000,0,0
0,N130119,0.000,57.200,0,0
0,N130120,0.000,26.400,0,0
0,N130121,0.000,0.000,0,0
0,N130122,0.000,56.500,0,0
0,N130123,0.000,0.000,0,0
0,N130124,0.000,67.500,0,0
0,N130125,0.000,30.200,0,0
0,N130126,0.000,0.000,0,0
0,N130127,0.000,55.000,0,0
0,N130128,0.000,42.800,0,0
0,N130129,0.000,36.000,0,0
0,N130130,0.000,35.700,0,0
0,N130131,0.000,0.000,0,0
0,N130132,0.000,51.800,0,0
0,N130133,0.000,0.000,0,0
0,N130134,0.000,54.100,0,0
0,N130135,0.000,25.800,0,0
0,N130136,0.000,42.700,0,0
0,N130137,0.000,51.300,0,0
0,N130138,0.000,0.000,0,0
0,N130139,0.000,48.800,0,0
0,N130140,0.000,54.300,0,0
0,N130141,0.000,0.000,0,0
0,N130142,0.000,58.000,0,0
0,N130143,0.000,0.000,0,0
0,N130144,0.000,46.800,0,0
0,N130145,0.000,0.000,0,0
0,N130146,0.000,0.000,0,0
0,N130147,0.000,30.900,0,0
0,N130148,0.000,22.200,0,0
0,N130149,0.000,21.900,0,0
0,N130150,0.000,37.800,0,0
0,N130151,0.000,40.400,0,0
0,N130152,0.000,0.000,0,0
0,N130153,0.000,55.500,0,0
0,N130154,0.000,0.000,0,0
0,N130155,0.000,43.300,0,0
0,N130156,0.000,26.400,0,0
0,N130157,0.000,27.700,0,0
0,N130158,0.000,73.400,0,0
0,N130159,0.000,34.900,0,0
0,N130160,0.000,0.000,0,0
0,N130161,0.000,67.100,0,0
0,N130162,0.000,0.000,0,0
0,N130163,0.000,81.500,0,0
0,N130164,0.000,0.000,0,0
0,N130165,0.000,60.000,0,0
0,N130166,0.000,0.000,0,0
0,N130167,0.000,0.000,0,0
0,N130168,0.000,4.070,0,0
0,N130169,0.000,5.800,0,0
0,N130170,0.000,5.600,0,0
0,N130171,0.000,0.590,0,0
0,N130172,0.000,5.400,0,0
0,N130173,0.000,7.300,0,0
0,N130174,0.000,6.300,0,0
0,N130175,0.000,0.000,0,0
0,N130176,0.000,10.760,0,0
0,N130177,0.000,6.500,0,0
0,N130178,0.000,7.400,0,0
0,N130179,0.000,4.420,0,0
0,N130180,0.000,3.980,0,0
0,N130181,0.000,17.440,0,0
0,N130182,0.000,3.890,0,0
0,N130183,0.000,4.600,0,0
0,N130184,0.000,5.700,0,0
0,N130185,0.000,2.790,0,0
0,N130186,0.000,6.100,0,0
0,N130187,0.000,7.100,0,0
0,N130188,0.000,5.400,0,0
0,N130189,0.000,14.800,0,0
0,N130190,0.000,0.000,0,0
0,N130191,0.000,5.000,0,0
0,N130192,0.000,0.000,0,0
0,N130193,0.000,0.000,0,0
0,N130194,0.000,14.500,0,0
0,N130195,0.000,4.700,0,0
0,N130196,0.000,7.000,0,0
0,N130197,0.000,20.000,0,0
0,N130198,0.000,9.650,0,0
0,N130199,0.000,5.400,0,0
0,N130200,0.000,2.490,0,0
0,N130201,0.000,4.330,0,0
0,N130202,0.000,5.500,0,0
0,N130203,0.000,20.140,0,0
0,N130204,0.000,3.610,0,0
0,N130205,0.000,5.200,0,0
0,N130206,0.000,3.610,0,0
0,N130207,0.000,14.850,0,0
0,N130208,0.000,3.890,0,0
0,N130209,0.000,5.800,0,0
0,N130210,0.000,0.960,0,0
0,N130211,0.000,5.000,0,0
0,N130212,0.000,13.100,0,0
0,N130213,0.000,3.240,0,0
0,N130214,0.000,2.710,0,0
0,N130215,0.000,6.800,0,0
0,N130216,0.000,5.300,0,0
0,N130217,0.000,5.200,0,0
0,N130218,0.000,0.830,0,0
0,N130219,0.000,3.460,0,0
0,N130220,0.000,0.000,0,0
0,N130221,0.000,17.050,0,0
0,N130222,0.000,17.290,0,0
0,N130223,0.000,4.420,0,0
0,N130224,0.000,9.200,0,0
0,N130225,0.000,13.290,0,0
0,N130226,0.000,5.600,0,0
0,N130227,0.000,0.000,0,0
0,N130228,0.000,6.100,0,0
0,N130229,0.000,1.880,0,0
0,N130230,0.000,5.700,0,0
0,N130231,0.000,1.500,0,0
0,N130232,0.000,3.610,0,0
0,N130233,0.000,3.890,0,0
0,N130234,0.000,5.400,0,0
0,N130235,0.000,3.760,0,0
0,N130236,0.000,1.040,0,0
0,N130237,0.000,1.490,0,0
0,N130238,0.000,4.420,0,0
0,N130239,0.000,4.330,0,0
0,N130240,0.000,3.390,0,0
0,N130241,0.000,2.110,0,0
0,N130242,0.000,5.300,0,0
0,N130243,0.000,2.410,0,0
0,N130244,0.000,2.560,0,0
0,N130245,0.000,6.600,0,0
0,N130246,0.000,4.800,0,0
0,N130247,0.000,2.340,0,0
0,N130248,0.000,3.090,0,0
0,N130249,0.000,5.200,0,0
0,N130250,0.000,2.640,0,0
0,N130251,0.000,2.260,0,0
0,N130252,0.000,11.190,0,0
0,N130253,0.000,0.470,0,0
0,N130254,0.000,12.950,0,0
0,N130255,0.000,19.700,0,0
0,N130256,0.000,7.000,0,0
0,N130257,0.000,5.000,0,0
0,N130258,0.000,0.000,0,0
0,N130259,0.000,5.800,0,0
0,N130260,0.000,19.990,0,0
0,N130261,0.000,2.860,0,0
0,N130262,0.000,9.610,0,0
0,N130263,0.000,8.640,0,0
0,N130264,0.000,1.880,0,0
0,N130265,0.000,1.060,0,0
0,N130266,0.000,0.135,0,0
0,N130267,0.000,1.650,0,0
0,N130268,0.000,1.320,0,0
0,N130269,0.000,5.870,0,0
0,N130270,0.000,0.158,0,0
0,N130271,0.000,0.000,0,0
0,N130272,0.000,31.300,0,0
0,N130273,0.000,26.400,0,0
0,N130274,0.000,30.600,0,0
0,N130275,0.000,37.000,0,0
0,N130276,0.000,13.700,0,0
0,N130277,0.000,31.200,0,0
0,N130278,0.000,40.600,0,0
0,N130279,0.000,12.000,0,0
0,N130280,0.000,0.000,0,0
0,N130281,0.000,24.100,0,0
0,N130282,0.000,32.600,0,0
0,N130283,0.000,18.100,0,0
0,N130284,0.000,30.300,0,0
0,N130285,0.000,28.300,0,0
0,N130286,0.000,0.000,0,0
0,N130287,0.000,27.200,0,0
0,N130288,0.000,35.400,0,0
0,N130289,0.000,25.100,0,0
0,N130290,0.000,22.300,0,0
0,N130291,0.000,13.800,0,0
0,N130292,0.000,19.500,0,0
0,N130293,0.000,0.000,0,0
0,N130294,0.000,49.000,0,0
0,N130295,0.000,0.000,0,0
0,N130296,0.000,0.000,0,0
0,N130297,0.000,0.000,0,0
0,N130298,0.000,51.600,0,0
0,N130299,0.000,30.200,0,0
0,N130300,0.000,17.800,0,0
0,N130301,0.000,26.400,0,0
0,N130302,0.000,23.400,0,0
0,N130303,0.000,14.600,0,0
0,N130304,0.000,42.000,0,0
0,N130305,0.000,32.200,0,0
0,N130306,0.000,74.000,0,0
0,N130307,0.000,22.600,0,0
0,N130308,0.000,17.600,0,0
0,N130309,0.000,115.900,0,0
0,N130310,0.000,0.000,0,0
0,N130311,0.000,31.200,0,0
0,N130312,0.000,21.000,0,0
0,N130313,0.000,1.430,0,0
0,N130314,0.000,17.300,0,0
0,N130315,0.000,85.200,0,0
0,N130316,0.000,13.400,0,0
0,N130317,0.000,8.800,0,0
0,N130318,0.000,19.000,0,0
0,N130319,0.000,56.600,0,0
0,N130320,0.000,11.800,0,0
0,N130321,0.000,18.500,0,0
0,N130322,0.000,10.000,0,0
0,N130323,0.000,10.600,0,0
0,N130324,0.000,17.200,0,0
0,N130325,0.000,3.010,0,0
0,N130326,0.000,2.110,0,0
0,N130327,0.000,0.000,0,0
0,N130328,0.000,173.300,0,0
0,N130329,0.000,0.000,0,0
0,N130330,0.000,52.200,0,0
0,N130331,0.000,18.300,0,0
0,N130332,0.000,8.000,0,0
0,N130333,0.000,24.900,0,0
0,N130334,0.000,5.700,0,0
0,N130335,0.000,2.940,0,0
0,N130336,0.000,0.980,0,0
0,N130337,0.000,2.560,0,0
0,N130338,0.000,23.000,0,0
0,N130339,0.000,4.420,0,0
0,N130340,0.000,26.000,0,0
0,N130341,0.000,11.300,0,0
0,N130342,0.000,22.300,0,0
0,N130343,0.000,9.200,0,0
0,N130344,0.000,5.700,0,0
0,N130345,0.000,1.260,0,0
0,N130346,0.000,6.800,0,0
0,N130347,0.000,9.200,0,0
0,N130348,0.000,9.600,0,0
0,N130349,0.000,8.300,0,0
0,N130350,0.000,0.000,0,0
0,N130351,0.000,0.000,0,0
0,N130352,0.000,0.000,0,0
0,N130353,0.000,0.000,0,0
0,N130354,0.000,0.000,0,0
0,N130355,0.000,0.000,0,0
0,N130356,0.000,0.000,0,0
0,N130357,0.000,0.000,0,0
0,N130358,0.000,0.000,0,0
0,N130359,0.000,0.000,0,0
0,N130360,0.000,0.000,0,0
0,N130361,0.000,0.000,0,0
0,N130362,0.000,0.000,0,0
0,N130363,0.000,0.000,0,0
0,N130364,0.000,0.000,0,0
0,N130365,0.000,0.000,0,0
0,N130366,0.000,0.000,0,0
0,N130367,0.000,0.000,0,0
0,N130368,0.000,5.700,0,0
0,N130369,0.000,0.000,0,0
0,N130370,0.000,0.000,0,0
0,N130371,0.000,6.600,0,0
0,N130372,0.000,0.000,0,0
0,N130373,0.000,0.000,0,0
0,N130374,0.000,0.000,0,0
0,N130375,0.000,0.000,0,0
0,N140001,0.000,3.610,0,0
0,N140002,0.000,0.241,0,0
0,N140003,0.000,1.350,0,0
0,N140004,0.000,1.950,0,0
0,N140005,0.000,0.830,0,0
0,N140006,0.000,3.090,0,0
0,N140007,0.000,6.800,0,0
0,N140008,0.000,12.600,0,0
0,N140009,0.000,14.500,0,0
0,N140010,0.000,7.100,0,0
0,N140011,0.000,5.900,0,0
0,N140012,0.000,2.340,0,0
0,N140013,0.000,3.610,0,0
0,N140014,0.000,7.800,0,0
